"REFERENCE","SITE_ID","LAB","SURVEY","SURVEY_PASC","PROJECT_FWC","STATION_ID_FWC","GEAR_FWC","CONFIGURATION_FWC","YEAR","MONTH","DAY","STA_TIME_PASC","END_TIME_PASC","REGION_PASC","NMFS_STATZONE","LAT_DD","LON_DD","DEPTH","TEMP","SALINITY","DO_MgL","PRECIPITATION_FWC","OPCODE_PASC","OPCODE","SPACE_STRAT","HAB_STRAT","REEF_TYPE","REEF_TYPE_PC","SS_EXPECT","GEOFORM_CODE","GEOFORM_AREA","GEOFORM_PERIMETER","GEOFORM_DISTANCE","CAMERA_FWC","CAMERA_NBR","CAMERA_NAME_PC","CAMERA_SEQ_NBR_PC","READMETHOD_PASC","VIDEO_OPCODE_PASC","RELATIVE_VISIBILITY","PCT_HORIZON_VISIBLE","RELATIVE_CURRENT_1","RELATIVE_CURRENT_2","READ_START_TIME","READ_END_TIME","READ_TIME","HABITAT_ONLY","GENHAB","GENHAB2","STRUCTURAL_COMPLEXITY","BIOTIC_COMPLEXITY","HABITAT_COMPLEXITY","SUBSTRATE_MAX_RELIEF","BIOTA_MAX_RELIEF","COMBO_MAX_RELIEF","ARTI_PER","ROCK_PER","SED_PER","SHELLGRAVEL_PER","SILTSANDCLAY_PER","SUBSTRATE_PCT_TOTAL_PASC","ALGAE_PER","SGRASS_PER","HCORAL_PER","SCORAL_PER","SEAWHIPS_PER","SPONGE_PER","UNKSESS_PER","ATTACHED_EPIFAUNA_PER","RELIEF_PA","ARTI_PA","ROCK_PA","SILTSANDCLAY_PA","SHELLGRAVEL_PA","SED_PA","ALGAE_PA","SGRASS_PA","HCORAL_PA","SCORAL_PA","SEAWHIPS_PA","SPONGE_PA","UNKSESS_PA","ATTACHED_EPIFAUNA_PA","BIOTA_PCT_COMP_PASC","BIOTA_PCT_COVER","A","R","B","C","S","H","M","U","SUBSTRATE_TOTAL","AM","GM","CB","CC","CF","CM","HC","CG","SO","SB","SF","SM","SV","SP","MI","UN","NO","TOTAL_EPIFAUNA_PC","SEDAR_Y_N_PC"
"GM20200703801","2020_BBO-014","FWRI","GF",,"SR","05-0045052","C","06",2020,7,,,,,5,27.05813,-83.3125,42.6,20.99,36.404,5.18,"N",,"AA","BBO","NLL","N",,1,"HB",1406.916,194.4874,-4.101505,"AQ6",,,,,,7,10,0,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200703901","2020_BBO-023","FWRI","GF",,"SR","05-0055477","C","06",2020,7,,,,,5,27.07132,-83.30625,42,21.04333333,36.47,5.178333,"N",,"AA","BBO","NLL","N",,1,"MB",1522.177,265.681,-6.691498,"AO6",,,,,,6,10,270,,,,20,,"LR",,1,2,3,0.1,0.3,0.3,0,0,100,,,,18,0,0,0,,2,0,,1,0,0,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704001","2020_BBO-012","FWRI","GF",,"SR","05-0038515","C","06",2020,7,,,,,5,27.04857,-83.29123,42.3,21.07,36.468,5.368,"N",,"AA","BBO","NLM","N",,1,"HB",153.4215,53.24416,-0.483704,"AO6",,,,,,4,10,90,,,,20,,"LR",,1,2,3,0,0.3,0.3,0,0,100,,,,30,0,0,0,,15,5,,0,0,0,,,1,1,0,0,0,,1,1,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704101","2020_BBO-011","FWRI","GF",,"SR","05-0038505","C","06",2020,7,,,,,5,27.04837,-83.27413,41.3,21.1375,36.42,5.6025,"N",,"AA","BBO","NHM","N",,1,"LD",121.6277,57.63671,-1.587402,"AQ6",,,,,,4,10,,,,,20,,"LR",,1,2,3,0,0.3,0.3,0,20,80,,,,32,0,0,0,,8,0,,0,0,1,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704201","2020_BBO-028","FWRI","GF",,"SR","05-0119089","C","06",2020,7,,,,,5,27.15278,-83.34897,42,21.065,36.41666,5.556666,"N",,"AA","BBO","NLM","N",,1,"HB",146.7959,44.14574,-1.984041,"AQ6",,,,,,5,10,90,,,,20,,"MX",,2,2,4,0.5,0.2,0.5,0,20,80,,,,21,0,0,0,,0,9,,1,0,1,,,1,1,0,0,0,,0,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704301","2020_BBO-032","FWRI","GF",,"SR","05-0124265","C","06",2020,7,,,,,5,27.15865,-83.37962,44.1,,,,"N",,"AA","BBO","NLS","N",,1,"HB",65.29398,30.05818,-1.468449,"AA6",,,,,,5,10,180,,,,20,,"LR",,2,2,4,0.1,0.2,0.2,0,40,60,,,,32,0,0,0,,8,0,,1,0,1,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704401","2020_BBO-031","FWRI","GF",,"SR","05-0122980","C","06",2020,7,,,,,5,27.15798,-83.38637,44,,,,"N",,"AA","BBO","NLS","N",,1,"HB",67.78211,30.95675,1.427493,"AV6",,,,,,6,10,180,,,,20,,"LR",,2,2,4,0.1,0.2,0.4,0,20,80,,,,14,0,0,0,,6,0,,1,0,1,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704501","2020_BBO-186","FWRI","GF",,"SR","05-0124278","C","06",2020,7,,,,,5,27.15998,-83.40153,44.8,,,,"N",,"AA","BBO","NLM","N",,1,"HB",736.9463,171.835,-2.220758,"AO6",,,,,,5,10,90,,,,20,,"LR",,2,2,4,0.1,0.3,0.3,0,20,80,,,,36,0,0,0,,4,0,,1,0,1,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704601","2020_BBO-035","FWRI","GF",,"SR","05-0180685","C","06",2020,7,,,,,5,27.23295,-83.3202,40.8,,,,"N",,"AA","BBO","NLM","N",,1,"HB",153.3437,45.20007,-2.351438,"AV6",,,,,,5,10,270,,,,20,,"LR",,1,2,3,0,0.2,0.2,0,0,100,,,,14,0,0,0,,6,0,,0,0,0,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704701","2020_BBO-037","FWRI","GF",,"SR","05-0196030","C","06",2020,7,,,,,5,27.2531,-83.31033,38.9,,,,"N",,"AA","BBO","NMM","N",,1,"PH",100.9322,36.61531,-1.227354,"AA6",,,,,,6,10,180,,,,20,,"LR",,1,3,4,0,0.3,0.3,0,0,100,,,,56,0,0,0,,24,0,,0,0,0,,,1,1,0,0,0,,1,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200704801","2020_BBO-040","FWRI","GF",,"SR","05-0226457","C","06",2020,7,,,,,5,27.29317,-83.31308,38.5,,,,"N",,"AA","BBO","NLM","N",,1,"HB",197.9834,90.32265,-1.775154,"AQ6",,,,,,5,10,270,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200705001","2020_BBO-044","FWRI","GF",,"SR","05-0256622","C","06",2020,7,,,,,5,27.33298,-83.25992,35.5,,,,"N",,"AA","BBO","NLL","N",,1,"HB",1083.1,173.7744,-3.210921,"AO6",,,,,,5,9,90,,,,20,,"MX",,2,2,4,0.3,0.4,0.5,0,40,60,,,,21,0,0,0,,9,0,,1,0,1,,,1,1,0,0,0,,1,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200800101","2020_BBN-005","FWRI","GF",,"SR","05-0122681","C","06",2020,7,,,,,5,27.15715,-82.88672,22.86,24.544,36.84,6.778,"N",,"AA","BBN","AML","A",,1,"CM",496.8823,79.11982,1.32005,"AO6",,,,,,7,10,90,,,,20,,"AF",,1,1,2,0,0,0,30,0,70,,,,0,0,0,0,,0,0,,0,1,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200800201","2020_SFN-136","FWRI","GF",,"SR","04-0841796","C","06",2020,7,,,,,4,26.98165,-82.70862,19.812,24.012,36.928,5.994,"N",,"AA","SFN","NLL","N",,1,"MB",1080.023,137.465,-2.262324,"AO6",,,,,,6,10,0,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200800601","2020_SFN-128","FWRI","GF",,"SR","04-0802106","C","06",2020,7,,,,,4,26.93005,-82.60072,16.764,26.702,36.674,6.836,"N",,"AA","SFN","ALS","A",,1,"TI",7.027431,9.625063,0.080341,"AE6",,,,,,6,10,0,,,,20,,"AU",,1,1,2,0.3,0,0.3,10,0,90,,,,10,0,0,0,,0,0,,1,1,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200800701","2020_SFN-127","FWRI","GF",,"SR","04-0792794","C","06",2020,7,,,,,4,26.91917,-82.59972,17.3736,26.55833333,36.68833,7.051666,"N",,"AA","SFN","NHM","N",,1,"LD",288.9077,120.179,-1.301067,"AR6",,,,,,5,10,270,,,,20,,"LR",,1,2,3,0.1,0.4,0.5,0,20,80,,,,16,0,0,56,,8,0,,1,0,1,,,1,1,0,0,1,,1,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801101","2020_SFN-123","FWRI","GF",,"SR","04-0790136","C","06",2020,7,,,,,4,26.91578,-82.61572,17.9832,26.05428571,36.87571,7.212857,"N",,"AA","SFN","NHS","N",,1,"BF",9.475968,12.68548,-0.035112,"AO6",,,,,,5,9,,,,,20,,"MX",,2,3,5,0.3,0.7,1,0,0,100,,,,48,0,0,16,,16,0,,1,0,0,,,1,1,0,0,1,,1,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801201","2020_SFN-124","FWRI","GF",,"SR","04-0790137","C","06",2020,7,,,,,4,26.91595,-82.617,17.3736,26.096,36.71,7.202,"N",,"AA","SFN","ALS","A",,1,"AL",9.003066,13.33014,-0.503365,"AE6",,,,,,4,10,90,,,,20,,"NV",,1,1,2,0,0,0,0,10,90,,,,10,0,0,0,,0,0,,0,0,1,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801301","2020_SFN-131","FWRI","GF",,"SR","04-0813991","C","06",2020,7,,,,,4,26.94647,-82.53525,14.6304,27.87333333,36.81166,6.708333,"N",,"AA","SFN","NLL","N",,1,"HB",15863.31,1106.884,-4.671703,"AG6",,,,,,5,10,0,,,,20,,"LR",,2,3,5,0.1,0.4,0.5,0,20,80,,,,49,0,14,7,,0,0,,1,0,1,,,1,1,0,1,1,,0,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801401","2020_SFN-134","FWRI","GF",,"SR","04-0816635","C","06",2020,7,,,,,4,26.94867,-82.53312,14.3256,27.99833333,36.68,6.786666,"N",,"AA","SFN","NLL","N",,1,"HB",4159.753,314.1896,-0.930586,"AE6",,,,,,5,10,90,,,,20,,"LR",,1,1,2,0.1,0.1,0.2,0,10,90,,,,18,0,2,0,,0,0,,1,0,1,,,1,1,0,1,0,,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801501","2020_SFN-132","FWRI","GF",,"SR","04-0815301","C","06",2020,7,,,,,4,26.94678,-82.51327,13.1064,28.372,36.612,5.364,"N",,"AA","SFN","NLL","N",,1,"HB",1497.852,196.3759,-7.717196,"AR6",,,,,,6,10,90,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801601","2020_SFN-133","FWRI","GF",,"SR","04-0816622","C","06",2020,7,,,,,4,26.94998,-82.51125,12.4968,28.548,36.718,5.62,"N",,"AA","SFN","NLM","N",,1,"HB",176.9168,82.64001,-2.220832,"AG6",,,,,,5,10,90,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801701","2020_SFN-121","FWRI","GF",,"SR","04-0779370","C","06",2020,7,,,,,4,26.9018,-82.5008,14.0208,28.004,36.856,5.746,"N",,"AA","SFN","NLL","N",,1,"HB",16894.71,1027.328,-1.438786,"AO6",,,,,,6,10,90,,,,20,,"LR",,1,1,2,0,0.2,0.2,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801801","2020_SFN-126","FWRI","GF",,"SR","04-0792714","C","06",2020,7,,,,,4,26.91878,-82.46555,11.2776,28.83,36.836,5.716,"N",,"AA","SFN","AML","A",,1,"CM",9786.864,735.1803,6.117186,"AG6",,,,,,7,7,270,,,,20,,"AU",,3,1,4,1.5,0,1.5,30,0,70,,,,0,0,0,0,,0,0,,1,1,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200801901","2020_SFN-122","FWRI","GF",,"SR","04-0790124","C","06",2020,7,,,,,4,26.9152,-82.5949,17.6784,26.848,36.824,6.428,"N",,"AA","SFN","NHM","N",,1,"LD",481.9585,148.891,-1.829419,"AG6",,,,,,5,10,90,,,,20,,"LR",,1,3,4,0.1,0.4,0.4,0,0,100,,,,56,0,0,0,,14,0,,1,0,0,,,1,1,0,0,0,,1,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802001","2020_SFN-144","FWRI","GF",,"SR","04-0790130","C","06",2020,7,,,,,4,26.91595,-82.60492,18.5928,26.17,36.87333,6.395,"N",,"AA","SFN","NMS","N",,1,"FR",8.678617,12.90429,-0.396597,"AE6",,,,,,7,10,90,,,,20,,"LR",,1,2,3,0,0.2,0.2,0,10,90,,,,16,0,0,0,,4,0,,0,0,1,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802101","2020_SFN-125","FWRI","GF",,"SR","04-0791465","C","06",2020,7,,,,,4,26.91773,-82.60817,17.3736,26.18,36.8,6.0925,"N",,"AA","SFN","NLL","N",,1,"HB",2124.458,184.6362,-11.492284,"AV6",,,,,,5,10,270,,,,20,,"LR",,1,2,3,0,0.3,0.3,0,10,90,,,,16,0,0,2,,2,0,,0,0,1,,,1,1,0,0,1,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802201","2020_SFN-129","FWRI","GF",,"SR","04-0803435","C","06",2020,7,,,,,4,26.93303,-82.60437,17.6784,26.738,36.754,6.75,"N",,"AA","SFN","NHM","N",,1,"FB",110.1744,69.46606,-1.104668,"AK6",,,,,,5,10,180,,,,20,,"LR",,1,3,4,0.1,0.3,0.3,0,10,90,,,,56,0,0,8,,16,0,,1,0,1,,,1,1,0,0,1,,1,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802301","2020_SFN-130","FWRI","GF",,"SR","04-0807414","C","06",2020,7,,,,,4,26.93832,-82.60373,16.764,26.826,36.8,6.73,"N",,"AA","SFN","NHM","N",,1,"FB",191.216,79.49441,-0.525412,"AR6",,,,,,5,10,180,,,,20,,"LR",,2,3,5,0.1,0.3,0.4,0,10,90,,,,48,0,8,16,,8,0,,1,0,1,,,1,1,0,1,1,,1,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802401","2020_SFN-135","FWRI","GF",,"SR","04-0839165","C","06",2020,7,,,,,4,26.97817,-82.71465,20.7264,24.19,36.935,6.111666,"N",,"AA","SFN","NMS","N",,1,"PH",69.47232,32.35865,-1.200595,"AE6",,,,,,5,10,180,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802501","2020_SFO-158","FWRI","GF",,"SR","04-0787655","C","06",2020,7,,,,,4,26.912,-82.9314,29.8704,22.786,37.038,6.516,"N",,"AA","SFO","AHL","A",,1,"VL",847.8046,124.7047,11.485299,"AE6",,,,,,6,9,90,,,,20,,"AL",,2,1,3,2.5,0,2.5,10,0,90,,,,20,0,0,0,,0,0,,1,1,0,,,1,1,0,0,0,,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802701","2020_SFO-133","FWRI","GF",,"SR","04-0801066","C","06",2020,7,,,,,4,26.9299,-83.07958,35.6616,22.36166667,36.99333,6.141666,"N",,"AA","SFO","NLS","N",,1,"HB",20.25135,16.78492,-0.219751,"AR6",,,,,,6,10,0,,,,20,,"LR",,1,2,3,0,0.2,0.2,0,10,90,,,,21,0,0,0,,6,3,,0,0,1,,,1,1,0,0,0,,1,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802801","2020_SFO-134","FWRI","GF",,"SR","04-0801074","C","06",2020,7,,,,,4,26.92922,-83.09175,36.2712,22.31,36.846,6.106,"N",,"AA","SFO","NMS","N",,1,"FR",30.08089,20.87749,-1.240094,"AK6",,,,,,6,10,180,,,,20,,"NV",,1,1,2,0,0.1,0.1,0,10,90,,,,10,0,0,0,,0,0,,0,0,1,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200802901","2020_SFO-139","FWRI","GF",,"SR","04-0828855","C","06",2020,7,,,,,4,26.96398,-83.09923,36.576,22.07166667,36.87666,5.973333,"N",,"AA","SFO","NMS","N",,1,"FR",32.90971,23.98667,-0.439481,"AV6",,,,,,6,10,270,,,,20,,"NV",,1,1,2,0.2,0.1,0.3,0,0,100,,,,10,0,0,0,,0,0,,1,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803001","2020_BBO-010","FWRI","GF",,"SR","05-0018780","C","06",2020,7,,,,,5,27.02498,-83.13068,36.8808,22.02375,36.97625,5.81625,"N",,"AA","BBO","NMS","N",,1,"PH",36.82815,31.83424,-1.143827,"AE6",,,,,,7,10,90,,,,20,,"NV",,1,1,2,0.1,0.1,0.1,0,0,100,,,,30,0,0,0,,0,0,,1,0,0,,,1,1,0,0,0,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803101","2020_SFO-140","FWRI","GF",,"SR","04-0834182","C","06",2020,7,,,,,4,26.97127,-83.19698,40.8432,21.462,36.966,5.18,"N",,"AA","SFO","NLM","N",,1,"HB",278.962,59.98033,-0.342856,"AR6",,,,,,4,10,270,,,,20,,"NV",,1,1,2,0,0.3,0.3,0,0,100,,,,0,0,0,0,,0,10,,0,0,0,,,1,0,0,0,0,,0,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803301","2020_SFO-132","FWRI","GF",,"SR","04-0798556","C","06",2020,7,,,,,4,26.92623,-83.32628,46.9392,21.06,36.945,5.155,"N",,"AA","SFO","NLM","N",,1,"HB",403.2578,106.1622,-1.247442,"AK6",,,,,,6,10,90,,,,20,,"LR",,1,2,3,0.1,0.2,0.2,0,20,80,,,,21,0,0,0,,6,3,,1,0,1,,,1,1,0,0,0,,1,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803401","2020_SFO-135","FWRI","GF",,"SR","04-0801217","C","06",2020,7,,,,,4,26.9299,-83.3313,46.9392,21.054,36.91,5.128,"N",,"AA","SFO","NHS","N",,1,"LD",92.52005,68.15384,0.224175,"AR6",,,,,,5,10,90,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803501","2020_SFO-131","FWRI","GF",,"SR","04-0795898","C","06",2020,7,,,,,4,26.92188,-83.33223,46.9392,21.02,36.82,5.116666,"N",,"AA","SFO","NLL","N",,1,"HB",2110.456,310.8337,-7.259918,"AG6",,,,,,5,10,270,,,,20,,"LR",,1,2,3,0,0.5,0.5,0,0,100,,,,6,0,0,6,,18,0,,0,0,0,,,1,1,0,0,1,,1,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803701","2020_SFO-136","FWRI","GF",,"SR","04-0822410","C","06",2020,7,,,,,4,26.95645,-83.35157,46.3296,21.12333333,36.89,5.29,"N",,"AA","SFO","NHL","N",,1,"LD",1274.702,357.9873,0.068484,"AO6",,,,,,7,10,0,,,,20,,"PH",,2,1,3,0.3,0.1,0.4,0,30,70,,,,40,0,0,0,,0,0,,1,0,1,,,1,1,0,0,0,,0,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803801","2020_SFO-137","FWRI","GF",,"SR","04-0823731","C","06",2020,7,,,,,4,26.957,-83.35237,46.3296,21.138,37.01,5.298,"N",,"AA","SFO","NHM","N",,1,"LD",128.1199,67.1705,0.091585,"AR6",,,,,,7,10,0,,,,20,,"LR",,1,2,3,0,0.2,0.2,0,30,70,,,,63,0,0,0,,7,0,,0,0,1,,,1,1,0,0,0,,1,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200803901","2020_SFO-138","FWRI","GF",,"SR","04-0825032","C","06",2020,7,,,,,4,26.95832,-83.32032,45.4152,21.2175,36.91,5.305,"N",,"AA","SFO","NLM","N",,1,"HB",400.8577,121.6117,-4.75965,"AE6",,,,,,5,10,270,,,,20,,"MX",,2,1,3,0.2,0.2,0.4,0,50,50,,,,21,0,0,0,,9,0,,1,0,1,,,1,1,0,0,0,,1,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804001","2020_SFO-141","FWRI","GF",,"SR","04-0842159","C","06",2020,7,,,,,4,26.98015,-83.31472,45.1104,21.3,36.83,5.488333,"N",,"AA","SFO","NLL","N",,1,"HB",8333.594,528.4629,-16.654009,"AG6",,,,,,4,10,90,,,,20,,"MX",,1,2,3,0.2,0.2,0.3,0,50,50,,,,45,0,0,0,,18,27,,1,0,1,,,1,1,0,0,0,,1,1,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804101","2020_SFO-142","FWRI","GF",,"SR","04-0854016","C","06",2020,7,,,,,4,26.99628,-83.34937,45.72,21.21,36.854,5.722,"N",,"AA","SFO","NLM","N",,1,"HB",536.7162,87.10775,-1.544295,"AG6",,,,,,3,10,270,,,,20,,"MX",,2,2,4,0.2,0.3,0.3,0,50,50,,,,28,0,0,0,,12,0,,1,0,1,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804201","2020_SFO-143","FWRI","GF",,"SR","04-0854018","C","06",2020,7,,,,,4,26.99665,-83.3532,45.1104,21.192,36.89,5.66,"N",,"AA","SFO","NLL","N",,1,"HB",1272.782,220.5104,-1.974514,"AE6",,,,,,5,10,270,,,,20,,"LR",,2,3,5,0.1,0.3,0.3,0,50,50,,,,24,0,0,12,,18,6,,1,0,1,,,1,1,0,0,1,,1,1,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804301","2020_BBO-184","FWRI","GF",,"SR","05-0082762","C","06",2020,7,,,,,5,27.1051,-83.22802,39.0144,21.78,36.908,5.446,"N",,"AA","BBO","NLM","N",,1,"HB",105.9298,40.93792,-1.097514,"AR6",,,,,,7,10,270,,,,20,,"LR",,1,1,2,0,0.1,0.1,0,0,100,,,,8,0,0,0,,12,0,,0,0,0,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804401","2020_BBO-027","FWRI","GF",,"SR","05-0112547","C","06",2020,7,,,,,5,27.1439,-83.20167,36.2712,22.32,36.982,5.834,"N",,"AA","BBO","NLS","N",,1,"HB",41.27646,22.98337,-1.701766,"AR6",,,,,,5,10,270,,,,20,,"NV",,1,1,2,0,0.1,0.1,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804501","2020_BBO-033","FWRI","GF",,"SR","05-0140900","C","06",2020,7,,,,,5,27.18017,-83.22958,35.9664,22.13,36.81,5.8675,"N",,"AA","BBO","NMS","N",,1,"FR",26.45431,31.02511,-0.509136,"AO6",,,,,,7,10,90,,,,20,,"NV",,1,1,2,0,0.1,0.1,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804601","2020_BBO-185","FWRI","GF",,"SR","05-0111248","C","06",2020,7,,,,,5,27.14195,-83.19033,35.3568,22.43166667,36.825,6.01,"N",,"AA","BBO","NLS","N",,1,"HB",53.31697,26.6517,-2.246133,"AO6",,,,,,7,10,0,,,,20,,"NV",,1,1,2,0,0,0,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804701","2020_BBO-026","FWRI","GF",,"SR","05-0104779","C","06",2020,7,,,,,5,27.13457,-83.18348,35.3568,22.37666667,37,5.905,"N",,"AA","BBO","ALS","A",,1,"AL",15.65794,15.25886,-0.208971,"AR6",,,,,,7,10,270,,,,20,,"PH",,3,1,4,1,0.1,1.1,0,30,70,,,,20,0,0,0,,0,0,,1,0,1,,,1,1,0,0,0,,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804801","2020_BBO-030","FWRI","GF",,"SR","05-0122850","C","06",2020,7,,,,,5,27.15677,-83.16897,34.7472,22.69,37.08833,6.055,"N",,"AA","BBO","NMS","N",,1,"FR",30.83865,23.9728,-0.435624,"AV6",,,,,,5,10,90,,,,20,,"LR",,1,2,3,0,0.2,0.2,0,0,100,,,,42,0,0,0,,18,0,,0,0,0,,,1,1,0,0,0,,1,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200804901","2020_BBO-029","FWRI","GF",,"SR","05-0121549","C","06",2020,7,,,,,5,27.15532,-83.14862,33.2232,22.74,37.05,6.198,"N",,"AA","BBO","NMS","N",,1,"FR",18.61629,17.95614,-1.126842,"AK6",,,,,,6,10,180,,,,20,,"NV",,1,1,2,0,0,0,0,10,90,,,,0,0,0,0,,0,0,,0,0,1,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200805201","2020_BBO-025","FWRI","GF",,"SR","05-0081360","C","06",2020,7,,,,,5,27.10345,-83.05708,31.0896,22.99,37.036,6.066,"N",,"AA","BBO","AHS","A",,1,"VS",9.098733,13.40379,0.090091,"AG6",,,,,,6,7,0,,,,20,,"AS",,3,1,4,4,0.1,4,20,0,80,,,,15,0,0,0,,0,15,,1,1,0,,,1,1,0,0,0,,0,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GM20200805301","2020_BBO-193","FWRI","GF",,"SR","05-0080058","C","06",2020,7,,,,,5,27.10278,-83.05325,31.0896,23.02,36.83333,6.093333,"N",,"AA","BBO","AHL","A",,1,"VS",293.5527,93.86819,-1.996249,"AE6",,,,,,4,2,,,,,20,,"AS",,3,3,6,1,0.4,1.4,40,10,50,,,,20,0,0,8,,12,0,,1,1,1,,,1,1,0,0,1,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
